year,regionid,unemploymentrate,lis,MA_2005_penetration,MA_2004_penetration,MA_2003_penetration,Contract_ID,Plan_ID,Plan_Type,Benefit_Type,Part_D_Total_Premium,Part_D_Basic_Premium,Part_D_Basic_P_Below_Bench,Extra_Coverage_in_Gap,Part_D_Drug_Deductible,enrol_tot_num,enrol_tot_num_croWlagged,enrol_lis_num,enrol_lis_num_croWlagged,top_drug,perc_drug_frf,n_medications,in_area_flag,drug_frf,Parent_Organization,firm_name_price,firm_name_enrollment,WellPoint_Dum_price,WellCare_Dum_price,UnivHeal_Dum_price,UnivAmer_Dum_price,Munich_Dum_price,Medco_Dum_price,Caremark_Dum_price,CVS_Dum_price,LDS_preMerg_Dum_price,UnitHeal_Dum_price,Torchmarck_Dum_price,Kaiser_Dum_price,Humana_Dum_price,HealthSpring_Dum_price,HealNet_preMerg_Dum_price,HISC_Dum_price,Envision_Dum_price,Coventry_Dum_price,Aetna_Dum_price,CIGNA_Dum_price,All_OtherFirms_Dum_price,regionid_str,year_str,Plan_ID_str,new_id1,new_id4,basic,pdp,sample,lis_wcross,tot_wcross,lis_denominator3,enrol_tot_denominator3,lis_weight,enrol_tot_weight,true_weight_cw,check,true_weight_check_cw,tot_enrollmentFDC_TEMPORANEO2,weig_reg_basic_prem,mean_w_reg_basprem,enrol_tot_mapd,enrol_tot_denominator,mapd_regio_share,mapd_regio_share_t1,mapd_regio_2006share,conc_weig_basicpdpd_c4,logmean_w_reg_bpr,logmean_w_reg_bpr_ch,year2009,regio_2006share2
2007.0,1.0,4.1172824,30.72,0.0040633623,0.0034067584,0.0034570035,H0540,28,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,0.3801001,,0.19005005,,,,,,,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,28,2007.01.0,1.0H0540028,0,0,0,,,98935.0,197968.0,0.0,0.0,0.0,1.0,0.0,213857.19672512,1.955090202259666e-05,26.10867448193412,0.3801001,213857.19672512,0.0044655967375626,0.0,0.0051961483236773,0.5697233896387293,3.2622676147404097,,0,0.0
2008.0,1.0,4.632496,30.64,0.0040633623,0.0034067584,0.0034570035,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,68.32611,0.3801001,8.684141,0.19005005,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,20,2008.01.0,1.0H0540020,0,0,0,0.19005005,0.3801001,99441.4247215166,213833.14621574504,1.911175855859173e-06,1.7775546341936223e-06,1.7775546341936223e-06,1.0,1.7775546341936223e-06,225001.92104851,0.0,28.954741323106237,68.32611,225001.92104851,0.0049999573103975,0.0,0.0051961483236773,0.6047846289906839,3.3657339668822344,0.10346635214182465,0,0.0
2009.0,1.0,7.1494102,28.12,0.0040633623,0.0034067584,0.0034570035,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,124.76633,68.32611,16.784525,8.684141,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,20,2009.01.0,1.0H0540020,0,0,0,8.684141,68.32611,113882.04817124,222418.60108613,7.625557442505773e-05,0.0003071960243718,7.625557442505773e-05,1.0000000000000002,7.625557442505771e-05,233145.74184692,0.0,27.165672072569755,124.76633,233145.74184692,0.0084753853291363,0.0,0.0051961483236773,0.6118172365080088,3.3019541200828617,-0.06377984679937265,1,0.0051961483236773
2010.0,1.0,7.131522,26.96,0.0040633623,0.0034067584,0.0034570035,H0540,89,PFFS,Enhanced Alternative,22.1,20.0,,Y,0,13.755178,,3.0451715,,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,89,2010.01.0,1.0H0540089,0,0,0,4.912899,22.118412,118082.19254375,232837.4091808,4.160575692376095e-05,9.49950958388516e-05,4.160575692376095e-05,1.0,4.160575692376095e-05,241885.6747005,0.0011373288655503,26.6851095183191,13.755178,241885.6747005,0.021878104218253,0.0,0.0051961483236773,0.8093599715688754,3.284105713892873,-0.01784840618998862,1,0.0051961483236773
2011.0,1.0,6.4499197,28.9,0.0040633623,0.0034067584,0.0034570035,H1365,1,Local PPO,Enhanced Alternative,19.6,19.6,,,0,1440.0,366.0,155.0,22.0,89.0,0.7986577,,,952.0,"Martin's Point Health Care, Inc.",All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2011.0,1,2011.01.0,1.0H1365001,0,0,0,22.0,366.0,122399.8243527,240332.252225,0.0001797388200215,0.0015228917326391,0.0001797388200215,1.0,0.0001797388200215,251315.173384,0.1123051967772547,27.860000727373357,1440.0,251315.173384,0.0378727630004928,0.0,0.0051961483236773,0.8967251430339068,3.32719199445982,0.043086280566946744,1,0.0051961483236773
2007.0,2.0,4.560964,27.35,0.13757166,0.13744971,0.1424989,H0540,20,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,370.43192,,33.08205,,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,20,2007.02.0,2.0H0540020,0,0,0,36.776485,233.22809,408876.47994023,846434.42481512,8.99452201441766e-05,0.0002755418295409,0.0002755418295409,1.0,0.0002755418295409,919463.6830328,0.0044316607552781,22.70606177349071,370.43192,919463.6830328,0.0405149226526558,0.0,0.0412732397482375,0.3776110595570502,3.1226319273186953,,0,0.0
2008.0,2.0,5.5991936,29.17,0.13757166,0.13744971,0.1424989,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,1042.323,382.45776,132.47762,39.094982,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,20,2008.02.0,2.0H0540020,0,0,0,39.094982,382.45776,406502.44904332,917318.22928768,9.617403804579228e-05,0.000416930295059,0.000416930295059,1.0,0.000416930295059,966058.956687,0.0,26.464618601796506,1042.323,966058.956687,0.0378558676433335,0.0,0.0412732397482375,0.3738179282300732,3.2758086937871185,0.15317676646842315,0,0.0
2009.0,2.0,8.354789,31.74,0.13757166,0.13744971,0.1424989,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,1144.2482,1120.2893,153.93304,139.87138,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,20,2009.02.0,2.0H0540020,0,0,0,139.87138,1120.2893,415290.68619565,958034.29094862,0.0003368035562784,0.0011693624232288,0.0003368035562784,1.0,0.0003368035562784,1003282.8313317,0.0,29.12882160355537,1144.2482,1003282.8313317,0.0360247368651029,0.0,0.0412732397482375,0.535085441081408,3.371728117134058,0.09591942334693959,1,0.0412732397482375
2010.0,2.0,8.811131,34.57,0.13757166,0.13744971,0.1424989,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,1274.2368,1144.2482,199.9098,153.93304,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,20,2010.02.0,2.0H0540020,0,0,0,153.93304,1144.2482,413032.9345890701,978106.4693204,0.0003726895051435,0.0011698605784654,0.0003726895051435,1.0,0.0003726895051435,1027937.342244,0.0,32.21779589262276,1274.2368,1027937.342244,0.0342433323057979,0.0,0.0412732397482375,0.491169064282576,3.472518967358697,0.10079085022463907,1,0.0412732397482375
2011.0,2.0,8.040592,33.66,0.13757166,0.13744971,0.1424989,H0710,1,Local PPO,Defined Standard Benefit,30.7,30.7,Below Regional Benchmark,,310,1518.0,1364.0,1432.0,1196.0,90.0,0.9312081,,,1110.0,"UnitedHealth Group, Inc.",United Health Group,United Health Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2011.0,1,2011.02.0,2.0H0710001,1,0,0,1196.0,1364.0,425524.3093296,987183.677994,0.0028106502349636,0.0013817084200294,0.0028106502349636,1.0,0.0028106502349636,1061945.101351,0.0438841894375824,31.29900500705926,1518.0,1061945.101351,0.0327380388645052,0.0,0.0412732397482375,0.4897957541564641,3.443586308128985,-0.028932659229712332,1,0.0412732397482375
2007.0,3.0,4.556237,24.45,0.18858081,0.17333913,0.16926762,H0540,28,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,28.37823,,14.189115,,,,,,,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,28,2007.03.0,3.0H0540028,0,0,0,6.0129313,12.025863,696127.533731,1173452.182233,8.63768635579287e-06,1.0248276991667097e-05,1.0248276991667097e-05,1.0,1.0248276991667097e-05,1246587.825357,0.0002504119835364,17.29651702244729,28.37823,1246587.825357,0.043920692057393,0.0,0.0487853085059366,0.3395570829667459,2.8505051530522567,,0,0.0
2008.0,3.0,5.3757124,24.18,0.18858081,0.17333913,0.16926762,H0423,1,HMO/HMOPOS,Defined Standard Benefit,24.1,24.1,Below Regional Benchmark,,275,646.0,,219.0,,92.0,0.9738073,,,1041.0,"MetroPlus Health Plan, Inc.",All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2008.0,1,2008.03.0,3.0H0423001,1,0,0,,,695736.0187494,1246010.81749283,0.0,0.0,0.0,1.0,0.0,1428559.87251,0.0108981081574451,19.942570954078636,646.0,1428559.87251,0.0362868935334995,0.0,0.0487853085059366,0.347537913732833,2.9928566907298073,0.1423515376775506,0,0.0
2009.0,3.0,8.344257,27.71,0.18858081,0.17333913,0.16926762,H0423,1,HMO,Defined Standard Benefit,24.0,24.0,Below Regional Benchmark,,295,1540.0,646.0,1181.0,219.0,89.0,0.91884816,,,1053.0,"MetroPlus Health Plan, Inc.",All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2009.0,1,2009.03.0,3.0H0423001,1,0,0,219.0,646.0,737384.0574276,1423724.340862,0.0002969958433383,0.0004537395206777,0.0002969958433383,1.0,0.0002969958433383,1478430.5705595,0.0249994830572346,23.539966122134864,1540.0,1478430.5705595,0.0339887452279773,0.0,0.0487853085059366,0.2955190009941264,3.1586996626694495,0.16584297193964215,1,0.0487853085059366
2010.0,3.0,8.602002,33.32,0.18858081,0.17333913,0.16926762,H0423,1,HMO,Defined Standard Benefit,26.5,26.5,Below Regional Benchmark,,310,2661.0,1540.0,2202.0,1181.0,89.0,0.9222707,,,1056.0,"MetroPlus Health Plan, Inc.",All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2010.0,1,2010.03.0,3.0H0423001,1,0,0,1181.0,1540.0,725576.4970808,1462331.7888115,0.0016276712445228,0.0010531125779954,0.0016276712445228,1.0,0.0016276712445228,1547426.631006,0.0455701734654497,24.77460590884897,2661.0,1547426.631006,0.0306670436252922,0.0,0.0487853085059366,0.3388409092482243,3.20981917328223,0.05111951061278042,1,0.0487853085059366
2011.0,3.0,8.150595,38.69,0.18858081,0.17333913,0.16926762,H0423,1,HMO,Defined Standard Benefit,38.7,38.7,Below Regional Benchmark,,310,3432.0,2661.0,3252.0,2202.0,85.0,0.89597315,,,1068.0,New York City Health and Hospitals Corporation,All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2011.0,1,2011.03.0,3.0H0423001,1,0,0,2202.0,2661.0,736410.5180885,1504731.524689,0.0029901799959562,0.0017684217791276,0.0029901799959562,1.0,0.0029901799959562,1588613.87424,0.0836064711215876,28.251538998198143,3432.0,1588613.87424,0.031059152132613,0.0,0.0487853085059366,0.4153770111730519,3.3411479339209116,0.1313287606386817,1,0.0487853085059366
2007.0,4.0,4.3015223,28.12,0.079184495,0.07218578,0.07305558,H0540,21,PFFS,Enhanced Alternative,18.5,18.5,Below Regional Benchmark,,0,3.6550832,,0.9019037,,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,21,2007.04.0,4.0H0540021,0,0,0,0.0,14.247299,224078.65055,570013.8125278,0.0,2.499465572039125e-05,2.499465572039125e-05,1.0,2.499465572039125e-05,598079.05282328,0.0001130603703319,19.8213048005562,3.6550832,598079.05282328,0.0468867783742391,0.0,0.0328853660297232,0.39965171894652934,2.986757359255471,,0,0.0
2008.0,4.0,5.474007,31.23,0.079184495,0.07218578,0.07305558,H0540,21,PFFS,Enhanced Alternative,35.0,35.0,,Y,0,30.62188,3.6550832,2.9039595,0.9019037,,,,,,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,21,2008.04.0,4.0H0540021,0,0,0,0.9019037,3.6550832,225925.821798,598405.8920565799,3.992034610396996e-06,6.108033441045075e-06,6.108033441045075e-06,1.0,6.108033441045075e-06,613399.094107,0.0017472569005996,27.340104876393976,30.62188,613399.094107,0.0265487839099404,0.0,0.0328853660297232,0.5450999135034555,3.308354667294078,0.32159730803860676,0,0.0
2009.0,4.0,8.975786,30.99,0.079184495,0.07218578,0.07305558,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,496.90393,30.62188,66.84733,2.9039595,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,20,2009.04.0,4.0H0540020,0,0,0,2.9039595,30.62188,227380.8366981,614930.9906993,1.2771346707003588e-05,4.979726255978216e-05,1.2771346707003588e-05,1.0,1.2771346707003588e-05,636844.69944796,0.0,29.131833834629777,496.90393,636844.69944796,0.0239665965866254,0.0,0.0328853660297232,0.5125541874698089,3.3718315224615276,0.06347685516744983,1,0.0328853660297232
2010.0,4.0,9.605373,35.01,0.079184495,0.07218578,0.07305558,H0540,89,PFFS,Enhanced Alternative,22.1,20.0,,Y,0,48.026363,23.883759,10.632251,5.3050146,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,89,2010.04.0,4.0H0540089,0,0,0,5.3050146,23.883759,223938.5528925,626699.607197,2.3689599363208492e-05,3.8110378123298005e-05,2.3689599363208492e-05,1.0,2.3689599363208492e-05,653908.4105493,0.001468901828611,33.16133500968496,48.026363,653908.4105493,0.034124044958002,0.0,0.0328853660297232,0.6277302330674654,3.501384589097377,0.1295530666358493,1,0.0328853660297232
2011.0,4.0,9.313799,35.74,0.079184495,0.07218578,0.07305558,H0913,2,HMO,Enhanced Alternative,0.0,0.0,,,0,1388.0,1488.0,523.0,583.0,84.0,0.6895973,,,822.0,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2011.0,2,2011.04.0,4.0H0913002,0,0,0,583.0,1488.0,224102.0,648611.0,0.0026014939625706,0.0022941331553118,0.0026014939625706,1.0,0.0026014939625706,678144.748803,0.0,31.891560768390818,1388.0,678144.748803,0.0586836365985939,0.0,0.0328853660297232,0.7426528991262905,3.462341422075535,-0.03904316702184207,1,0.0328853660297232
2007.0,5.0,3.629234,29.65,0.03925859,0.034225684,0.033248466,H0540,20,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,64.22433,,5.7356625,,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,20,2007.05.0,5.0H0540020,0,0,0,33.08205,370.43192,163097.10447076,333345.77605128,0.0002028365255615,0.0011112542789293,0.0011112542789293,1.0,0.0011112542789293,350186.29449554,0.0020174051386497,24.94714110713818,64.22433,350186.29449554,0.0120650067304498,0.0,0.011892377598259,0.482948972406461,3.216759230747937,,0,0.0
2008.0,5.0,4.5359817,30.78,0.03925859,0.034225684,0.033248466,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,197.83936,66.30933,25.145071,6.778166,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,20,2008.05.0,5.0H0540020,0,0,0,6.778166,66.30933,163309.45458266,351830.50361436,4.150504339948789e-05,0.0001884695309781,0.0001884695309781,1.0,0.0001884695309781,367246.80427262,0.0,29.03528102989945,197.83936,367246.80427262,0.0121825430417599,0.0,0.011892377598259,0.4815841669763747,3.3685116777818025,0.1517524470338656,0,0.0
2009.0,5.0,7.653981,30.85,0.03925859,0.034225684,0.033248466,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,224.95844,212.63785,30.263136,26.548454,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,20,2009.05.0,5.0H0540020,0,0,0,26.548454,212.63785,159786.80440263,361534.74903762,0.0001661492267728,0.000588153284203,0.0001661492267728,1.0,0.0001661492267728,378513.51235894,0.0,32.816748494850046,224.95844,378513.51235894,0.0163323099391434,0.0,0.011892377598259,0.4348669482425438,3.4909390099085846,0.12242733212678214,1,0.011892377598259
2010.0,5.0,8.058613,33.71,0.03925859,0.034225684,0.033248466,H0540,89,PFFS,Enhanced Alternative,22.1,20.0,,Y,0,21.616964,10.812659,4.785642,2.4016871,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,89,2010.05.0,5.0H0540089,0,0,0,2.4016871,10.812659,166079.2744242,373435.1267023,1.446108858752361e-05,2.895458468378038e-05,1.446108858752361e-05,1.0,1.446108858752361e-05,390947.2678002,0.0011058762027746,36.1808526909697,21.616964,390947.2678002,0.0184858690550907,0.0,0.011892377598259,0.4525368999868931,3.5885300477095963,0.09759103780101164,1,0.011892377598259
2011.0,5.0,7.365941,34.28,0.03925859,0.034225684,0.033248466,H0901,4,HMO,Enhanced Alternative,6.0,6.0,,,0,184.0,233.0,80.0,87.0,87.0,0.8330537,,,993.0,Aetna Inc.,Aetna,Aetna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2011.0,4,2011.05.0,5.0H0901004,0,0,0,87.0,233.0,168994.5833326,381830.560471,0.0005148093997117,0.0006102183117888,0.0005148093997117,1.0,0.0005148093997117,404599.4791668,0.0027286243726103,35.596158019843614,184.0,404599.4791668,0.025375712349267,0.0,0.011892377598259,0.5732077211572582,3.5722377112432073,-0.016292336466388946,1,0.011892377598259
2007.0,6.0,4.34962,28.45,0.21932323,0.21152307,0.21156614,H0540,20,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,962.2859,,85.938576,,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,20,2007.06.0,6.0H0540020,0,0,0,5.7356625,64.22433,426880.29571393,1041235.09724384,1.3436231556219928e-05,6.16809116116067e-05,6.16809116116067e-05,1.0,6.16809116116067e-05,1270226.2450433,0.0083332752266027,24.325256709429915,962.2859,1270226.2450433,0.0545280813321873,0.0,0.0720597223813319,0.2651322460515849,3.191515181333132,,0,0.0
2008.0,6.0,5.2289343,26.59,0.21932323,0.21152307,0.21156614,H0097,2,PFFS,Enhanced Alternative,69.2,48.0,,Y,0,45.0,,0.0,,98.0,0.91674465,,,980.0,Independence Blue Cross,All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2008.0,2,2008.06.0,6.0H0097002,0,0,0,,,469125.70604626,1269837.54480012,0.0,0.0,0.0,1.0,0.0,1349144.0804642,0.0016010150667205,23.72203303146504,45.0,1349144.0804642,0.0478814686551294,0.0,0.0720597223813319,0.274072853984469,3.166404280046256,-0.025110901286875986,0,0.0
2009.0,6.0,7.919515,29.23,0.21932323,0.21152307,0.21156614,H0097,2,PFFS,Enhanced Alternative,47.5,35.1,,Y,0,124.0,178.0,0.0,0.0,,,,,,Independence Blue Cross,All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2009.0,2,2009.06.0,6.0H0097002,0,0,0,0.0,178.0,464487.0011687,1303436.4817655,0.0,0.0001365620822265,0.0,1.0,0.0,1426244.6397405,0.0030516503822176,26.01224227596854,124.0,1426244.6397405,0.0425719391387493,0.0,0.0720597223813319,0.287945625310241,3.2585672839712396,0.09216300392498367,1,0.0720597223813319
2010.0,6.0,8.46901,32.09,0.21932323,0.21152307,0.21156614,H0540,89,PFFS,Enhanced Alternative,22.1,20.0,,Y,0,279.04007,144.25705,61.774906,32.0421,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,89,2010.06.0,6.0H0540089,0,0,0,32.0421,144.25705,465726.71270675,1361345.7481135,6.880021936851121e-05,0.0001059665042476,6.880021936851121e-05,1.0,6.880021936851121e-05,1464484.545743,0.0038107615517162,28.17951716569069,279.04007,1464484.545743,0.0358358168766977,0.0,0.0720597223813319,0.35997935146478033,3.338595372388001,0.08002808841676146,1,0.0720597223813319
2011.0,6.0,7.941191,34.07,0.21932323,0.21152307,0.21156614,H2169,5,HMO,Basic Alternative,48.8,48.8,,,0,33.0,21.0,0.0,0.0,88.0,0.9068792,,,1081.0,University of Pittsburgh Medical Center,All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2011.0,5,2011.06.0,6.0H2169005,1,0,0,0.0,21.0,494916.20920375,1406959.4578392,0.0,1.4925803215575006e-05,0.0,1.0,0.0,1487909.636153,0.0010823237922994,29.515129857422355,33.0,1487909.636153,0.029843882263448,0.0,0.0720597223813319,0.4917660716580058,3.3849030083923544,0.04630763600435328,1,0.0720597223813319
2007.0,7.0,3.0634704,30.52,0.020765554,0.019048227,0.018928828,H0540,87,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,95.0,,79.0,,,,,,,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,87,2007.07.0,7.0H0540087,0,0,0,,,197106.5483789,425562.6289394,0.0,0.0,0.0,1.0,0.0,457201.34034509,0.0022856450928408,22.608750966528067,95.0,457201.34034509,0.0922591346039412,0.0,0.0748120103309963,0.3705494544786621,3.118337042239764,,0,0.0
2008.0,7.0,3.9922924,31.03,0.020765554,0.019048227,0.018928828,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,395.66913,95.0,50.288925,79.0,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,20,2008.07.0,7.0H0540020,0,0,0,79.0,95.0,198597.78220959,461114.7911011,0.0003977889335975,0.0002060224521819,0.0002060224521819,1.0,0.0002060224521819,482019.93976845,0.0,26.02935574601957,395.66913,482019.93976845,0.0910169816233639,0.0,0.0748120103309963,0.3647594986019929,3.2592249682591308,0.14088792601936673,0,0.0
2009.0,7.0,6.8504763,31.72,0.020765554,0.019048227,0.018928828,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,478.25616,395.66913,64.33869,50.288925,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,20,2009.07.0,7.0H0540020,0,0,0,50.288925,395.66913,203001.61294927,489168.49195615,0.0002477267262529,0.0008088606206375,0.0002477267262529,1.0,0.0002477267262529,494181.5615697,0.0,29.633765480583996,478.25616,494181.5615697,0.0710609272601261,0.0,0.0748120103309963,0.3655438935775549,3.388914436892233,0.12968946863310205,1,0.0748120103309963
